task_id,asset_id,department,asset_type,asset_age_years,asset_criticality,defect_type,defect_severity,num_open_defects,days_since_defect,days_overdue,maintenance_frequency,days_since_last_maintenance,previous_failures,failures_last_12_months,trains_per_day,goods_trains_per_day,operational_impact,maintenance_duration_hours,urgent
TSK-IR-047511,AST-TRD-03733,Traction,Traction Power Transformer (25kV/21.6MVA),6.4,HIGH,Silica Gel Breather Saturated & Moisture Ingress,MEDIUM,1,25,1,Quarterly,94,6,3,33,10,MEDIUM,4.33,0
TSK-IR-047512,AST-TRD-03733,Traction,Traction Power Transformer (25kV/21.6MVA),6.4,CRITICAL,Silica Gel Breather Saturated & Moisture Ingress,MEDIUM,1,25,1,Quarterly,94,6,3,33,10,MEDIUM,4.33,1
TSK-IR-047513,AST-SNT-03577,S&T,Color Light Signal (LED Unit),6.1,LOW,Current Sensor Threshold Mismatch / Blank Signal,HIGH,2,35,0,Quarterly,102,0,1,82,45,MEDIUM,2.52,0
TSK-IR-047514,AST-SNT-03577,S&T,Color Light Signal (LED Unit),6.1,MEDIUM,Current Sensor Threshold Mismatch / Blank Signal,HIGH,2,35,0,Quarterly,102,0,1,82,45,MEDIUM,2.52,0
TSK-IR-047515,AST-SNT-03577,S&T,Color Light Signal (LED Unit),6.1,HIGH,Current Sensor Threshold Mismatch / Blank Signal,HIGH,2,35,0,Quarterly,102,0,1,82,45,MEDIUM,2.52,0
TSK-IR-047516,AST-SNT-03577,S&T,Color Light Signal (LED Unit),6.1,CRITICAL,Current Sensor Threshold Mismatch / Blank Signal,HIGH,2,35,0,Quarterly,102,0,1,82,45,MEDIUM,2.52,0
TSK-IR-047517,AST-TRD-04625,Traction,Auto Tensioning Device (ATD 3:1 Pulley),10.7,LOW,X-Y Dimension Out of Temperature Chart Limit,CRITICAL,6,1,6,Quarterly,105,3,2,136,52,MEDIUM,3.3,0
TSK-IR-047518,AST-TRD-04625,Traction,Auto Tensioning Device (ATD 3:1 Pulley),10.7,MEDIUM,X-Y Dimension Out of Temperature Chart Limit,CRITICAL,6,1,6,Quarterly,105,3,2,136,52,MEDIUM,3.3,0
TSK-IR-047519,AST-TRD-04625,Traction,Auto Tensioning Device (ATD 3:1 Pulley),10.7,HIGH,X-Y Dimension Out of Temperature Chart Limit,CRITICAL,6,1,6,Quarterly,105,3,2,136,52,MEDIUM,3.3,1
TSK-IR-047520,AST-TRD-04625,Traction,Auto Tensioning Device (ATD 3:1 Pulley),10.7,CRITICAL,X-Y Dimension Out of Temperature Chart Limit,CRITICAL,6,1,6,Quarterly,105,3,2,136,52,MEDIUM,3.3,1
TSK-IR-047521,AST-SNT-03825,S&T,Electric Point Machine (IRS/Siemens),5.7,LOW,Ground Connection Rod Bush Wear,LOW,4,40,18,Monthly,54,4,3,100,36,HIGH,2.59,0
TSK-IR-047522,AST-SNT-03825,S&T,Electric Point Machine (IRS/Siemens),5.7,MEDIUM,Ground Connection Rod Bush Wear,LOW,4,40,18,Monthly,54,4,3,100,36,HIGH,2.59,0
TSK-IR-047523,AST-SNT-03825,S&T,Electric Point Machine (IRS/Siemens),5.7,HIGH,Ground Connection Rod Bush Wear,LOW,4,40,18,Monthly,54,4,3,100,36,HIGH,2.59,0
TSK-IR-047524,AST-SNT-03825,S&T,Electric Point Machine (IRS/Siemens),5.7,CRITICAL,Ground Connection Rod Bush Wear,LOW,4,40,18,Monthly,54,4,3,100,36,HIGH,2.59,0
TSK-IR-047525,AST-ENG-05876,Engineering,Glued Insulated Rail Joint (GJ),4.6,LOW,Electrical Insulation Resistance Drop,MEDIUM,5,13,0,Monthly,30,3,2,187,98,HIGH,3.71,0
TSK-IR-047526,AST-ENG-05876,Engineering,Glued Insulated Rail Joint (GJ),4.6,MEDIUM,Electrical Insulation Resistance Drop,MEDIUM,5,13,0,Monthly,30,3,2,187,98,HIGH,3.71,0
TSK-IR-047527,AST-ENG-05876,Engineering,Glued Insulated Rail Joint (GJ),4.6,HIGH,Electrical Insulation Resistance Drop,MEDIUM,5,13,0,Monthly,30,3,2,187,98,HIGH,3.71,0
TSK-IR-047528,AST-ENG-05876,Engineering,Glued Insulated Rail Joint (GJ),4.6,CRITICAL,Electrical Insulation Resistance Drop,MEDIUM,5,13,0,Monthly,30,3,2,187,98,HIGH,3.71,0
TSK-IR-047529,AST-TRD-04542,Traction,Contact Wire (107/150 sq mm Cu),8.6,LOW,Local Kink / Arc Blemish,HIGH,2,36,7,Half-Yearly,185,2,2,38,11,HIGH,3.94,0
TSK-IR-047530,AST-TRD-04542,Traction,Contact Wire (107/150 sq mm Cu),8.6,MEDIUM,Local Kink / Arc Blemish,HIGH,2,36,7,Half-Yearly,185,2,2,38,11,HIGH,3.94,0
TSK-IR-047531,AST-TRD-04542,Traction,Contact Wire (107/150 sq mm Cu),8.6,HIGH,Local Kink / Arc Blemish,HIGH,2,36,7,Half-Yearly,185,2,2,38,11,HIGH,3.94,1
TSK-IR-047532,AST-TRD-04542,Traction,Contact Wire (107/150 sq mm Cu),8.6,CRITICAL,Local Kink / Arc Blemish,HIGH,2,36,7,Half-Yearly,185,2,2,38,11,HIGH,3.94,0
TSK-IR-047533,AST-SNT-03513,S&T,Color Light Signal (LED Unit),5.6,LOW,Current Sensor Threshold Mismatch / Blank Signal,CRITICAL,3,4,0,Monthly,35,0,0,119,61,HIGH,2.12,0
TSK-IR-047534,AST-SNT-03513,S&T,Color Light Signal (LED Unit),5.6,MEDIUM,Current Sensor Threshold Mismatch / Blank Signal,CRITICAL,3,4,0,Monthly,35,0,0,119,61,HIGH,2.12,0
TSK-IR-047535,AST-SNT-03513,S&T,Color Light Signal (LED Unit),5.6,HIGH,Current Sensor Threshold Mismatch / Blank Signal,CRITICAL,3,4,0,Monthly,35,0,0,119,61,HIGH,2.12,0
TSK-IR-047536,AST-SNT-03513,S&T,Color Light Signal (LED Unit),5.6,CRITICAL,Current Sensor Threshold Mismatch / Blank Signal,CRITICAL,3,4,0,Monthly,35,0,0,119,61,HIGH,2.12,1
TSK-IR-047537,AST-SNT-04832,S&T,Electric Point Machine (IRS/Siemens),3.7,LOW,Ground Connection Rod Bush Wear,LOW,1,28,47,Monthly,85,2,1,133,75,CRITICAL,1.54,0
TSK-IR-047538,AST-SNT-04832,S&T,Electric Point Machine (IRS/Siemens),3.7,MEDIUM,Ground Connection Rod Bush Wear,LOW,1,28,47,Monthly,85,2,1,133,75,CRITICAL,1.54,0
TSK-IR-047539,AST-SNT-04832,S&T,Electric Point Machine (IRS/Siemens),3.7,HIGH,Ground Connection Rod Bush Wear,LOW,1,28,47,Monthly,85,2,1,133,75,CRITICAL,1.54,0
TSK-IR-047540,AST-SNT-04832,S&T,Electric Point Machine (IRS/Siemens),3.7,CRITICAL,Ground Connection Rod Bush Wear,LOW,1,28,47,Monthly,85,2,1,133,75,CRITICAL,1.54,0
TSK-IR-047541,AST-TRD-04506,Traction,Traction Power Transformer (25kV/21.6MVA),8.5,LOW,Silica Gel Breather Saturated & Moisture Ingress,MEDIUM,1,41,22,Quarterly,117,1,1,48,9,CRITICAL,4.33,0
TSK-IR-047542,AST-TRD-04506,Traction,Traction Power Transformer (25kV/21.6MVA),8.5,MEDIUM,Silica Gel Breather Saturated & Moisture Ingress,MEDIUM,1,41,22,Quarterly,117,1,1,48,9,CRITICAL,4.33,0
TSK-IR-047543,AST-TRD-04506,Traction,Traction Power Transformer (25kV/21.6MVA),8.5,HIGH,Silica Gel Breather Saturated & Moisture Ingress,MEDIUM,1,41,22,Quarterly,117,1,1,48,9,CRITICAL,4.33,0
TSK-IR-047544,AST-TRD-04506,Traction,Traction Power Transformer (25kV/21.6MVA),8.5,CRITICAL,Silica Gel Breather Saturated & Moisture Ingress,MEDIUM,1,41,22,Quarterly,117,1,1,48,9,CRITICAL,4.33,1
TSK-IR-047545,AST-ENG-06788,Engineering,Girder Bridge / Culvert Bearing,14.9,LOW,Expansion Joint Choked with Debris,HIGH,1,11,5,Quarterly,95,5,1,32,11,CRITICAL,6.12,0
TSK-IR-047546,AST-ENG-06788,Engineering,Girder Bridge / Culvert Bearing,14.9,MEDIUM,Expansion Joint Choked with Debris,HIGH,1,11,5,Quarterly,95,5,1,32,11,CRITICAL,6.12,0
TSK-IR-047547,AST-ENG-06788,Engineering,Girder Bridge / Culvert Bearing,14.9,HIGH,Expansion Joint Choked with Debris,HIGH,1,11,5,Quarterly,95,5,1,32,11,CRITICAL,6.12,0
TSK-IR-047548,AST-ENG-06788,Engineering,Girder Bridge / Culvert Bearing,14.9,CRITICAL,Expansion Joint Choked with Debris,HIGH,1,11,5,Quarterly,95,5,1,32,11,CRITICAL,6.12,1
TSK-IR-047549,AST-ENG-05467,Engineering,Switch Expansion Joint (SEJ),7.3,LOW,SEJ Gap Beyond Permissible Thermal Limit,CRITICAL,1,11,0,Fortnightly,18,3,2,54,16,CRITICAL,3.21,0
TSK-IR-047550,AST-ENG-05467,Engineering,Switch Expansion Joint (SEJ),7.3,MEDIUM,SEJ Gap Beyond Permissible Thermal Limit,CRITICAL,1,11,0,Fortnightly,18,3,2,54,16,CRITICAL,3.21,1
TSK-IR-047551,AST-ENG-05467,Engineering,Switch Expansion Joint (SEJ),7.3,HIGH,SEJ Gap Beyond Permissible Thermal Limit,CRITICAL,1,11,0,Fortnightly,18,3,2,54,16,CRITICAL,3.21,1
TSK-IR-047552,AST-ENG-05467,Engineering,Switch Expansion Joint (SEJ),7.3,CRITICAL,SEJ Gap Beyond Permissible Thermal Limit,CRITICAL,1,11,0,Fortnightly,18,3,2,54,16,CRITICAL,3.21,1
TSK-IR-047553,AST-ENG-04731,Engineering,Prestressed Concrete Sleepers (PSC),21.7,LOW,Longitudinal Sleeper Cracking,LOW,1,41,4,Monthly,39,6,2,117,51,LOW,2.59,0
TSK-IR-047554,AST-ENG-04731,Engineering,Prestressed Concrete Sleepers (PSC),21.7,MEDIUM,Longitudinal Sleeper Cracking,LOW,1,41,4,Monthly,39,6,2,117,51,LOW,2.59,0
TSK-IR-047555,AST-ENG-04731,Engineering,Prestressed Concrete Sleepers (PSC),21.7,HIGH,Longitudinal Sleeper Cracking,LOW,1,41,4,Monthly,39,6,2,117,51,LOW,2.59,0
TSK-IR-047556,AST-ENG-04731,Engineering,Prestressed Concrete Sleepers (PSC),21.7,CRITICAL,Longitudinal Sleeper Cracking,LOW,1,41,4,Monthly,39,6,2,117,51,LOW,2.59,0
TSK-IR-047557,AST-TRD-04494,Traction,Neutral Section (PTFE type),9.5,LOW,Transition Joint Loose / Uneven,MEDIUM,1,24,10,Fortnightly,24,4,1,32,5,LOW,3.65,0
TSK-IR-047558,AST-TRD-04494,Traction,Neutral Section (PTFE type),9.5,MEDIUM,Transition Joint Loose / Uneven,MEDIUM,1,24,10,Fortnightly,24,4,1,32,5,LOW,3.65,0
TSK-IR-047559,AST-TRD-04494,Traction,Neutral Section (PTFE type),9.5,HIGH,Transition Joint Loose / Uneven,MEDIUM,1,24,10,Fortnightly,24,4,1,32,5,LOW,3.65,0
TSK-IR-047560,AST-TRD-04494,Traction,Neutral Section (PTFE type),9.5,CRITICAL,Transition Joint Loose / Uneven,MEDIUM,1,24,10,Fortnightly,24,4,1,32,5,LOW,3.65,0
TSK-IR-047561,AST-SNT-04811,S&T,Electric Point Machine (IRS/Siemens),5.3,LOW,Drive Motor High Current Draw / Stall,HIGH,3,11,30,Fortnightly,55,3,1,27,5,LOW,3.27,0
TSK-IR-047562,AST-SNT-04811,S&T,Electric Point Machine (IRS/Siemens),5.3,MEDIUM,Drive Motor High Current Draw / Stall,HIGH,3,11,30,Fortnightly,55,3,1,27,5,LOW,3.27,0
TSK-IR-047563,AST-SNT-04811,S&T,Electric Point Machine (IRS/Siemens),5.3,HIGH,Drive Motor High Current Draw / Stall,HIGH,3,11,30,Fortnightly,55,3,1,27,5,LOW,3.27,0
TSK-IR-047564,AST-SNT-04811,S&T,Electric Point Machine (IRS/Siemens),5.3,CRITICAL,Drive Motor High Current Draw / Stall,HIGH,3,11,30,Fortnightly,55,3,1,27,5,LOW,3.27,0
TSK-IR-047565,AST-SNT-05084,S&T,Electric Point Machine (IRS/Siemens),3.8,LOW,Lock Bar & Split Pin Obstruction,CRITICAL,4,6,8,Weekly,23,1,0,41,14,LOW,2.66,0
TSK-IR-047566,AST-SNT-05084,S&T,Electric Point Machine (IRS/Siemens),3.8,MEDIUM,Lock Bar & Split Pin Obstruction,CRITICAL,4,6,8,Weekly,23,1,0,41,14,LOW,2.66,0
TSK-IR-047567,AST-SNT-05084,S&T,Electric Point Machine (IRS/Siemens),3.8,HIGH,Lock Bar & Split Pin Obstruction,CRITICAL,4,6,8,Weekly,23,1,0,41,14,LOW,2.66,0
TSK-IR-047568,AST-SNT-05084,S&T,Electric Point Machine (IRS/Siemens),3.8,CRITICAL,Lock Bar & Split Pin Obstruction,CRITICAL,4,6,8,Weekly,23,1,0,41,14,LOW,2.66,1
TSK-IR-047569,AST-SNT-05175,S&T,Digital Axle Counter (MSDAC/SSDAC),6.4,LOW,Evaluator Card Processing Fault,LOW,2,21,16,Fortnightly,30,1,0,144,61,MEDIUM,1.81,0
TSK-IR-047570,AST-SNT-05175,S&T,Digital Axle Counter (MSDAC/SSDAC),6.4,MEDIUM,Evaluator Card Processing Fault,LOW,2,21,16,Fortnightly,30,1,0,144,61,MEDIUM,1.81,0
TSK-IR-047571,AST-SNT-05175,S&T,Digital Axle Counter (MSDAC/SSDAC),6.4,HIGH,Evaluator Card Processing Fault,LOW,2,21,16,Fortnightly,30,1,0,144,61,MEDIUM,1.81,0
TSK-IR-047572,AST-SNT-05175,S&T,Digital Axle Counter (MSDAC/SSDAC),6.4,CRITICAL,Evaluator Card Processing Fault,LOW,2,21,16,Fortnightly,30,1,0,144,61,MEDIUM,1.81,0
TSK-IR-047573,AST-TRD-04927,Traction,25kV Vacuum Circuit Breaker (VCB),8.3,LOW,Auxiliary Switch Chatter / Oxidation,MEDIUM,1,22,15,Monthly,43,3,0,133,77,MEDIUM,4.22,0
TSK-IR-047574,AST-TRD-04927,Traction,25kV Vacuum Circuit Breaker (VCB),8.3,MEDIUM,Auxiliary Switch Chatter / Oxidation,MEDIUM,1,22,15,Monthly,43,3,0,133,77,MEDIUM,4.22,0
TSK-IR-047575,AST-TRD-04927,Traction,25kV Vacuum Circuit Breaker (VCB),8.3,HIGH,Auxiliary Switch Chatter / Oxidation,MEDIUM,1,22,15,Monthly,43,3,0,133,77,MEDIUM,4.22,0
TSK-IR-047576,AST-TRD-04927,Traction,25kV Vacuum Circuit Breaker (VCB),8.3,CRITICAL,Auxiliary Switch Chatter / Oxidation,MEDIUM,1,22,15,Monthly,43,3,0,133,77,MEDIUM,4.22,0
TSK-IR-047577,AST-ENG-06485,Engineering,Prestressed Concrete Sleepers (PSC),10.1,LOW,Rail Seat Abrasion & Deterioration,HIGH,1,13,8,Monthly,38,5,1,153,78,MEDIUM,3.42,0
TSK-IR-047578,AST-ENG-06485,Engineering,Prestressed Concrete Sleepers (PSC),10.1,MEDIUM,Rail Seat Abrasion & Deterioration,HIGH,1,13,8,Monthly,38,5,1,153,78,MEDIUM,3.42,0
TSK-IR-047579,AST-ENG-06485,Engineering,Prestressed Concrete Sleepers (PSC),10.1,HIGH,Rail Seat Abrasion & Deterioration,HIGH,1,13,8,Monthly,38,5,1,153,78,MEDIUM,3.42,0
TSK-IR-047580,AST-ENG-06485,Engineering,Prestressed Concrete Sleepers (PSC),10.1,CRITICAL,Rail Seat Abrasion & Deterioration,HIGH,1,13,8,Monthly,38,5,1,153,78,MEDIUM,3.42,1
TSK-IR-047581,AST-ENG-05216,Engineering,Girder Bridge / Culvert Bearing,20.8,LOW,Bed Block Structural Crack,CRITICAL,1,3,0,Annual,362,5,1,128,66,MEDIUM,5.67,0
TSK-IR-047582,AST-ENG-05216,Engineering,Girder Bridge / Culvert Bearing,20.8,MEDIUM,Bed Block Structural Crack,CRITICAL,1,3,0,Annual,362,5,1,128,66,MEDIUM,5.67,0
TSK-IR-047583,AST-ENG-05216,Engineering,Girder Bridge / Culvert Bearing,20.8,HIGH,Bed Block Structural Crack,CRITICAL,1,3,0,Annual,362,5,1,128,66,MEDIUM,5.67,1
TSK-IR-047584,AST-ENG-05216,Engineering,Girder Bridge / Culvert Bearing,20.8,CRITICAL,Bed Block Structural Crack,CRITICAL,1,3,0,Annual,362,5,1,128,66,MEDIUM,5.67,1
TSK-IR-047585,AST-SNT-05382,S&T,Electric Point Machine (IRS/Siemens),8.2,LOW,Ground Connection Rod Bush Wear,LOW,4,44,47,Fortnightly,69,2,1,143,50,HIGH,3.19,0
TSK-IR-047586,AST-SNT-05382,S&T,Electric Point Machine (IRS/Siemens),8.2,MEDIUM,Ground Connection Rod Bush Wear,LOW,4,44,47,Fortnightly,69,2,1,143,50,HIGH,3.19,0
TSK-IR-047587,AST-SNT-05382,S&T,Electric Point Machine (IRS/Siemens),8.2,HIGH,Ground Connection Rod Bush Wear,LOW,4,44,47,Fortnightly,69,2,1,143,50,HIGH,3.19,1
TSK-IR-047588,AST-SNT-05382,S&T,Electric Point Machine (IRS/Siemens),8.2,CRITICAL,Ground Connection Rod Bush Wear,LOW,4,44,47,Fortnightly,69,2,1,143,50,HIGH,3.19,0
TSK-IR-047589,AST-ENG-05241,Engineering,Switch Expansion Joint (SEJ),7.6,LOW,Roller Plate Seized / Jammed,MEDIUM,1,42,6,Monthly,36,1,1,147,62,HIGH,1.83,0
TSK-IR-047590,AST-ENG-05241,Engineering,Switch Expansion Joint (SEJ),7.6,MEDIUM,Roller Plate Seized / Jammed,MEDIUM,1,42,6,Monthly,36,1,1,147,62,HIGH,1.83,0
TSK-IR-047591,AST-ENG-05241,Engineering,Switch Expansion Joint (SEJ),7.6,HIGH,Roller Plate Seized / Jammed,MEDIUM,1,42,6,Monthly,36,1,1,147,62,HIGH,1.83,0
TSK-IR-047592,AST-ENG-05241,Engineering,Switch Expansion Joint (SEJ),7.6,CRITICAL,Roller Plate Seized / Jammed,MEDIUM,1,42,6,Monthly,36,1,1,147,62,HIGH,1.83,0
TSK-IR-047593,AST-ENG-05488,Engineering,Switch Expansion Joint (SEJ),1.9,LOW,Roller Plate Seized / Jammed,HIGH,4,14,3,Fortnightly,21,1,1,56,10,HIGH,3.11,0
TSK-IR-047594,AST-ENG-05488,Engineering,Switch Expansion Joint (SEJ),1.9,MEDIUM,Roller Plate Seized / Jammed,HIGH,4,14,3,Fortnightly,21,1,1,56,10,HIGH,3.11,0
TSK-IR-047595,AST-ENG-05488,Engineering,Switch Expansion Joint (SEJ),1.9,HIGH,Roller Plate Seized / Jammed,HIGH,4,14,3,Fortnightly,21,1,1,56,10,HIGH,3.11,0
TSK-IR-047596,AST-ENG-05488,Engineering,Switch Expansion Joint (SEJ),1.9,CRITICAL,Roller Plate Seized / Jammed,HIGH,4,14,3,Fortnightly,21,1,1,56,10,HIGH,3.11,1
TSK-IR-047597,AST-SNT-03778,S&T,Signalling Power Supply / IPS,6.5,LOW,Surge Protection Device (SPD) Blown,CRITICAL,1,4,5,Monthly,45,3,2,142,70,HIGH,3.22,0
TSK-IR-047598,AST-SNT-03778,S&T,Signalling Power Supply / IPS,6.5,MEDIUM,Surge Protection Device (SPD) Blown,CRITICAL,1,4,5,Monthly,45,3,2,142,70,HIGH,3.22,0
TSK-IR-047599,AST-SNT-03778,S&T,Signalling Power Supply / IPS,6.5,HIGH,Surge Protection Device (SPD) Blown,CRITICAL,1,4,5,Monthly,45,3,2,142,70,HIGH,3.22,1
TSK-IR-047600,AST-SNT-03778,S&T,Signalling Power Supply / IPS,6.5,CRITICAL,Surge Protection Device (SPD) Blown,CRITICAL,1,4,5,Monthly,45,3,2,142,70,HIGH,3.22,1
TSK-IR-047601,AST-ENG-05150,Engineering,Prestressed Concrete Sleepers (PSC),13.4,LOW,Longitudinal Sleeper Cracking,LOW,2,23,0,Half-Yearly,190,4,1,80,39,CRITICAL,3.32,0
TSK-IR-047602,AST-ENG-05150,Engineering,Prestressed Concrete Sleepers (PSC),13.4,MEDIUM,Longitudinal Sleeper Cracking,LOW,2,23,0,Half-Yearly,190,4,1,80,39,CRITICAL,3.32,0
TSK-IR-047603,AST-ENG-05150,Engineering,Prestressed Concrete Sleepers (PSC),13.4,HIGH,Longitudinal Sleeper Cracking,LOW,2,23,0,Half-Yearly,190,4,1,80,39,CRITICAL,3.32,0
TSK-IR-047604,AST-ENG-05150,Engineering,Prestressed Concrete Sleepers (PSC),13.4,CRITICAL,Longitudinal Sleeper Cracking,LOW,2,23,0,Half-Yearly,190,4,1,80,39,CRITICAL,3.32,0
TSK-IR-047605,AST-TRD-03599,Traction,Auto Tensioning Device (ATD 3:1 Pulley),6.4,LOW,Pulley Bearing Seizure / Stiff Movement,MEDIUM,1,29,45,Quarterly,144,0,0,195,107,CRITICAL,1.53,0
TSK-IR-047606,AST-TRD-03599,Traction,Auto Tensioning Device (ATD 3:1 Pulley),6.4,MEDIUM,Pulley Bearing Seizure / Stiff Movement,MEDIUM,1,29,45,Quarterly,144,0,0,195,107,CRITICAL,1.53,0
TSK-IR-047607,AST-TRD-03599,Traction,Auto Tensioning Device (ATD 3:1 Pulley),6.4,HIGH,Pulley Bearing Seizure / Stiff Movement,MEDIUM,1,29,45,Quarterly,144,0,0,195,107,CRITICAL,1.53,0
TSK-IR-047608,AST-TRD-03599,Traction,Auto Tensioning Device (ATD 3:1 Pulley),6.4,CRITICAL,Pulley Bearing Seizure / Stiff Movement,MEDIUM,1,29,45,Quarterly,144,0,0,195,107,CRITICAL,1.53,0
TSK-IR-047609,AST-TRD-03966,Traction,Catenary Wire (65/125 sq mm),9.0,LOW,Corrosive Pitting Near Industrial Area,HIGH,1,13,1,Half-Yearly,177,1,0,105,36,CRITICAL,4.23,0
TSK-IR-047610,AST-TRD-03966,Traction,Catenary Wire (65/125 sq mm),9.0,MEDIUM,Corrosive Pitting Near Industrial Area,HIGH,1,13,1,Half-Yearly,177,1,0,105,36,CRITICAL,4.23,0
TSK-IR-047611,AST-TRD-03966,Traction,Catenary Wire (65/125 sq mm),9.0,HIGH,Corrosive Pitting Near Industrial Area,HIGH,1,13,1,Half-Yearly,177,1,0,105,36,CRITICAL,4.23,1
TSK-IR-047612,AST-TRD-03966,Traction,Catenary Wire (65/125 sq mm),9.0,CRITICAL,Corrosive Pitting Near Industrial Area,HIGH,1,13,1,Half-Yearly,177,1,0,105,36,CRITICAL,4.23,0
TSK-IR-047613,AST-TRD-03444,Traction,Section Insulator Assembly,4.4,LOW,Runner Strip Erosion & Arcing Grooves,CRITICAL,5,5,1,Monthly,37,3,1,179,84,CRITICAL,4.75,0
TSK-IR-047614,AST-TRD-03444,Traction,Section Insulator Assembly,4.4,MEDIUM,Runner Strip Erosion & Arcing Grooves,CRITICAL,5,5,1,Monthly,37,3,1,179,84,CRITICAL,4.75,1
TSK-IR-047615,AST-TRD-03444,Traction,Section Insulator Assembly,4.4,HIGH,Runner Strip Erosion & Arcing Grooves,CRITICAL,5,5,1,Monthly,37,3,1,179,84,CRITICAL,4.75,1
TSK-IR-047616,AST-TRD-03444,Traction,Section Insulator Assembly,4.4,CRITICAL,Runner Strip Erosion & Arcing Grooves,CRITICAL,5,5,1,Monthly,37,3,1,179,84,CRITICAL,4.75,1
TSK-IR-047617,AST-ENG-05464,Engineering,Switch Expansion Joint (SEJ),12.0,LOW,Central Sleeper Spacing Fault,LOW,3,36,5,Monthly,33,3,1,92,32,LOW,3.03,0
TSK-IR-047618,AST-ENG-05464,Engineering,Switch Expansion Joint (SEJ),12.0,MEDIUM,Central Sleeper Spacing Fault,LOW,3,36,5,Monthly,33,3,1,92,32,LOW,3.03,0
TSK-IR-047619,AST-ENG-05464,Engineering,Switch Expansion Joint (SEJ),12.0,HIGH,Central Sleeper Spacing Fault,LOW,3,36,5,Monthly,33,3,1,92,32,LOW,3.03,0
TSK-IR-047620,AST-ENG-05464,Engineering,Switch Expansion Joint (SEJ),12.0,CRITICAL,Central Sleeper Spacing Fault,LOW,3,36,5,Monthly,33,3,1,92,32,LOW,3.03,0
TSK-IR-047621,AST-ENG-06146,Engineering,Girder Bridge / Culvert Bearing,15.1,LOW,Expansion Joint Choked with Debris,MEDIUM,2,46,0,Annual,375,6,2,65,26,LOW,6.3,0
TSK-IR-047622,AST-ENG-06146,Engineering,Girder Bridge / Culvert Bearing,15.1,MEDIUM,Expansion Joint Choked with Debris,MEDIUM,2,46,0,Annual,375,6,2,65,26,LOW,6.3,0
TSK-IR-047623,AST-ENG-06146,Engineering,Girder Bridge / Culvert Bearing,15.1,HIGH,Expansion Joint Choked with Debris,MEDIUM,2,46,0,Annual,375,6,2,65,26,LOW,6.3,0
TSK-IR-047624,AST-ENG-06146,Engineering,Girder Bridge / Culvert Bearing,15.1,CRITICAL,Expansion Joint Choked with Debris,MEDIUM,2,46,0,Annual,375,6,2,65,26,LOW,6.3,0
TSK-IR-047625,AST-SNT-05125,S&T,Digital Axle Counter (MSDAC/SSDAC),6.3,LOW,Outdoor Sensor Clamp Loose Due to Vibration,HIGH,4,12,0,Monthly,41,4,0,171,93,LOW,2.98,0
TSK-IR-047626,AST-SNT-05125,S&T,Digital Axle Counter (MSDAC/SSDAC),6.3,MEDIUM,Outdoor Sensor Clamp Loose Due to Vibration,HIGH,4,12,0,Monthly,41,4,0,171,93,LOW,2.98,0
TSK-IR-047627,AST-SNT-05125,S&T,Digital Axle Counter (MSDAC/SSDAC),6.3,HIGH,Outdoor Sensor Clamp Loose Due to Vibration,HIGH,4,12,0,Monthly,41,4,0,171,93,LOW,2.98,1
TSK-IR-047628,AST-SNT-05125,S&T,Digital Axle Counter (MSDAC/SSDAC),6.3,CRITICAL,Outdoor Sensor Clamp Loose Due to Vibration,HIGH,4,12,0,Monthly,41,4,0,171,93,LOW,2.98,0
TSK-IR-047629,AST-SNT-04319,S&T,DC Track Circuit (TC),7.7,LOW,Bond Wire Severed / High Resistance,CRITICAL,4,22,1,Fortnightly,28,3,2,128,53,LOW,2.65,0
TSK-IR-047630,AST-SNT-04319,S&T,DC Track Circuit (TC),7.7,MEDIUM,Bond Wire Severed / High Resistance,CRITICAL,4,22,1,Fortnightly,28,3,2,128,53,LOW,2.65,0
TSK-IR-047631,AST-SNT-04319,S&T,DC Track Circuit (TC),7.7,HIGH,Bond Wire Severed / High Resistance,CRITICAL,4,22,1,Fortnightly,28,3,2,128,53,LOW,2.65,1
TSK-IR-047632,AST-SNT-04319,S&T,DC Track Circuit (TC),7.7,CRITICAL,Bond Wire Severed / High Resistance,CRITICAL,4,22,1,Fortnightly,28,3,2,128,53,LOW,2.65,1
TSK-IR-047633,AST-ENG-06837,Engineering,Rails (60kg/52kg),7.3,LOW,Rail Corrugation & Wear,LOW,3,33,4,Monthly,45,4,1,178,92,MEDIUM,3.38,0
TSK-IR-047634,AST-ENG-06837,Engineering,Rails (60kg/52kg),7.3,MEDIUM,Rail Corrugation & Wear,LOW,3,33,4,Monthly,45,4,1,178,92,MEDIUM,3.38,0
TSK-IR-047635,AST-ENG-06837,Engineering,Rails (60kg/52kg),7.3,HIGH,Rail Corrugation & Wear,LOW,3,33,4,Monthly,45,4,1,178,92,MEDIUM,3.38,0
TSK-IR-047636,AST-ENG-06837,Engineering,Rails (60kg/52kg),7.3,CRITICAL,Rail Corrugation & Wear,LOW,3,33,4,Monthly,45,4,1,178,92,MEDIUM,3.38,0
TSK-IR-047637,AST-ENG-06967,Engineering,Switch Expansion Joint (SEJ),3.7,LOW,Central Sleeper Spacing Fault,MEDIUM,1,41,0,Fortnightly,16,0,0,115,57,MEDIUM,1.83,0
