asset_id,department,asset_type,safety_function,station_code,station_name,zone,state,section_id,asset_age_years,asset_criticality,asset_criticality_score,scheduled_services_count_proxy,traffic_percentile,network_neighbor_degree,alternative_route_available,affected_services_if_blocked,operational_impact_score,maintenance_interval_days,days_since_last_maintenance,maintenance_overdue_days,failures_last_365d,failures_last_90d,failures_last_30d,same_defect_recurrences_365d,inspection_image_available,total_events_logged,last_recorded_event_id,last_recorded_date
AST-002743,Engineering,Points & Crossing,route setting and derailment prevention,KBT,KADAMBATTUR,SR,Tamil Nadu,SEC-KBT-SPAM,4.6,CRITICAL,85.2,127.0,0.8976,2.0,0,88.0,78.7,14.0,268,254.0,0,0,0,0,0,5,EVT-0008279,2026-05-20
AST-002744,Traction,OHE Contact/Catenary,traction power collection,NRI,NARAINA,NWR,Rajasthan,SEC-NRI-SK,18.4,HIGH,70.0,65.0,0.7188,4.0,1,29.0,61.0,30.0,214,184.0,1,1,1,0,1,5,EVT-0008035,2026-05-05
AST-002745,S&T,Point Machine,route setting,CNB,KANPUR CENTRAL,NCR,Uttar Pradesh,SEC-CNB-GOY,3.8,CRITICAL,78.2,298.0,1.0,6.0,1,146.0,82.5,14.0,30,16.0,0,0,0,0,1,2,EVT-0007977,2026-05-02
AST-002746,Traction,Section Insulator,electrical sectioning,HTN,HATNA PUR,CR,Madhya Pradesh,SEC-HTN-MTY,10.5,HIGH,69.2,125.0,0.895,2.0,1,67.0,62.5,30.0,114,84.0,0,0,0,0,1,2,EVT-0008776,2026-06-19
AST-002747,S&T,Colour Light Signal,movement authority indication,CAG,CHHABRA GUGOR,WCR,Rajasthan,SEC-CAG-KOLI,13.0,HIGH,63.1,14.0,0.3381,3.0,1,5.0,34.4,30.0,51,21.0,1,0,0,0,0,3,EVT-0009883,2026-08-23
AST-002748,Engineering,Points & Crossing,route setting and derailment prevention,RS,Risia,NER,Uttar Pradesh,SEC-RS-BRK,8.9,HIGH,65.2,17.0,0.3714,2.0,0,11.0,44.7,14.0,36,22.0,0,0,0,0,0,3,EVT-0006343,2026-01-27
AST-002749,Engineering,Points & Crossing,route setting and derailment prevention,PJB,PANIAJOB,SECR,Maharashtra,SEC-PJB-DGG,1.0,CRITICAL,79.0,85.0,0.7887,2.0,0,54.0,71.1,14.0,122,108.0,0,0,0,0,1,3,EVT-0006791,2026-02-21
AST-002750,S&T,Point Machine,route setting,FKB,FAKHRABAD,SCR,Andhra Pradesh,SEC-FKB-BSX,5.9,HIGH,74.2,34.0,0.5479,2.0,0,20.0,56.7,14.0,252,238.0,0,0,0,0,1,6,EVT-0008421,2026-05-27
AST-002751,S&T,Axle Counter,train detection,MLND,MULUND,CR,Maharashtra,SEC-MLND-TNA,9.7,CRITICAL,82.5,215.0,0.9955,2.0,0,132.0,83.4,30.0,79,49.0,0,0,0,0,1,4,EVT-0009767,2026-08-17
AST-002752,S&T,Point Machine,route setting,KMRD,KALAMB ROAD,CR,Maharashtra,SEC-KMRD-DKY,13.0,HIGH,64.6,12.0,0.3097,2.0,0,7.0,41.2,14.0,22,8.0,0,0,0,0,1,1,EVT-0001577,2025-04-08
AST-002753,Traction,OHE Contact/Catenary,traction power collection,KPN,KUPPAM,SWR,Karnataka,SEC-KPN-MAR,7.2,HIGH,67.6,81.0,0.7777,4.0,1,31.0,63.7,30.0,41,11.0,1,1,0,1,0,4,EVT-0009428,2026-07-28
AST-002754,S&T,Electronic Interlocking,route locking and conflict prevention,SXN,SONAKHAN,SER,Orissa,SEC-SXN-SOGR,7.0,CRITICAL,88.8,74.0,0.7555,2.0,0,63.0,71.8,30.0,161,131.0,1,1,0,1,1,5,EVT-0006209,2026-01-18
AST-002755,S&T,Colour Light Signal,movement authority indication,TUP,TIRUPPUR,SR,Tamil Nadu,SEC-TUP-VNJ,3.9,CRITICAL,81.0,131.0,0.9079,2.0,0,78.0,78.2,30.0,253,223.0,0,0,0,0,1,5,EVT-0006735,2026-02-19
AST-002756,Engineering,Sleeper/Fastening Zone,track gauge and stability,MEP,MAHIDPUR ROAD,WR,Madhya Pradesh,SEC-MEP-RLK,5.7,HIGH,62.9,100.0,0.8298,2.0,1,35.0,57.4,30.0,86,56.0,0,0,0,0,0,1,EVT-0006315,2026-01-24
AST-002758,S&T,Track Circuit,train detection,PER,PERAMBUR,SR,Tamil Nadu,SEC-PER-PCW,7.5,CRITICAL,81.0,131.0,0.9079,5.0,1,73.0,78.2,30.0,93,63.0,1,0,0,1,1,4,EVT-0008071,2026-05-08
AST-002760,Traction,Traction Substation,traction power supply,KND,KANDRA,SER,Jharkhand,SEC-KND-KZU,8.3,HIGH,66.8,50.0,0.6539,4.0,1,13.0,56.7,30.0,29,0.0,0,0,0,0,0,5,EVT-0009734,2026-08-15
AST-002761,S&T,Colour Light Signal,movement authority indication,KAVR,KALAVUR HALT,SR,Kerala,SEC-KAVR-MAKM,1.8,HIGH,77.3,53.0,0.6715,2.0,0,35.0,64.3,30.0,72,42.0,1,1,0,1,1,3,EVT-0004018,2025-09-10
AST-002762,Engineering,Points & Crossing,route setting and derailment prevention,BGN,BORGAON,SCR,Maharashtra,SEC-BGN-KTP,14.4,CRITICAL,82.1,87.0,0.7933,2.0,0,51.0,72.2,14.0,90,76.0,0,0,0,0,0,3,EVT-0005162,2025-11-17
AST-002763,S&T,Track Circuit,train detection,MSQ,Marwar Ratanpur,NWR,Gujarat,SEC-MSQ-DGQ,1.2,MEDIUM,58.0,6.0,0.1827,3.0,1,3.0,24.5,30.0,248,218.0,0,0,0,0,1,6,EVT-0007715,2026-04-17
AST-002764,Engineering,Rail/Track Section,direct train running safety,HER,Her,SCR,Maharashtra,SEC-HER-KTKR,12.9,MEDIUM,55.9,16.0,0.3658,2.0,1,4.0,30.1,30.0,55,25.0,0,0,0,0,1,5,EVT-0009572,2026-08-06
AST-002765,Traction,Traction Substation,traction power supply,COR,CHITTAURGARH,WR,Rajasthan,SEC-COR-GSD,1.4,HIGH,62.8,40.0,0.5878,3.0,1,15.0,48.0,30.0,469,439.0,0,0,0,0,1,2,EVT-0009382,2026-07-25
AST-002767,Traction,Cantilever Assembly,OHE geometry,BJNR,BIJAINAGAR,NWR,Rajasthan,SEC-BJNR-MAKH,13.7,MEDIUM,47.8,22.0,0.4412,2.0,1,6.0,32.2,30.0,60,30.0,0,0,0,0,0,1,EVT-0006433,2026-02-01
AST-002768,S&T,Colour Light Signal,movement authority indication,ORKI,ORKI,NR,Rajasthan,SEC-ORKI-FTH,17.9,HIGH,74.2,21.0,0.4264,2.0,0,14.0,50.0,30.0,110,80.0,0,0,0,0,1,3,EVT-0005385,2025-11-30
AST-002770,Engineering,Points & Crossing,route setting and derailment prevention,CLD,CHALSA JN,NFR,West Bengal,SEC-CLD-NMZ,14.2,HIGH,71.6,30.0,0.5148,2.0,0,19.0,54.2,14.0,7,0.0,0,0,0,0,0,1,EVT-0001666,2025-04-14
AST-002771,Traction,OHE Contact/Catenary,traction power collection,KGG,KHAGARIA JN,ECR,Bihar,SEC-KGG-OLP,1.1,HIGH,61.3,22.0,0.4412,3.0,1,7.0,39.6,30.0,47,17.0,0,0,0,0,0,3,EVT-0008704,2026-06-15
AST-002772,Traction,Traction Substation,traction power supply,PAZ,PAYANGADI,SR,Kerala,SEC-PAZ-ELM,4.1,CRITICAL,78.9,70.0,0.7353,2.0,0,57.0,68.2,30.0,54,24.0,0,0,0,0,1,1,EVT-0005591,2025-12-12
AST-002773,Traction,Section Insulator,electrical sectioning,BWN,BARDDHAMAN JN,ER,West Bengal,SEC-BWN-TIT,3.8,HIGH,77.3,231.0,0.9975,5.0,1,122.0,82.2,30.0,63,33.0,1,1,1,1,0,5,EVT-0008746,2026-06-18
AST-002774,Engineering,Level Crossing Surface,road-rail interface,DTE,DEULTI,SER,West Bengal,SEC-DTE-GGTA,20.4,HIGH,63.7,182.0,0.9764,3.0,1,80.0,69.6,30.0,83,53.0,0,0,0,0,1,1,EVT-0004818,2025-10-26
AST-002775,Traction,Traction Substation,traction power supply,BJR,BARRAJPUR,NR,Uttar Pradesh,SEC-BJR-UTP,3.0,HIGH,70.4,20.0,0.4152,2.0,0,12.0,48.4,30.0,11,0.0,0,0,0,0,0,5,EVT-0006944,2026-03-02
AST-002776,Traction,OHE Contact/Catenary,traction power collection,DDD,DHONDHA DIH,NER,Uttar Pradesh,SEC-DDD-YFP,4.7,HIGH,63.9,42.0,0.6015,2.0,1,13.0,45.1,30.0,71,41.0,0,0,0,0,0,4,EVT-0009629,2026-08-10
AST-002777,Traction,Cantilever Assembly,OHE geometry,KIA,KHARI AMRAPUR,WR,Gujarat,SEC-KIA-TOD,2.9,MEDIUM,47.6,12.0,0.3097,2.0,1,2.0,24.9,30.0,210,180.0,2,1,0,0,1,3,EVT-0004913,2025-11-01
AST-002778,Engineering,Bridge/Culvert,structural route continuity,AMPL,AMMAPALLI HALT,CR,Maharashtra,SEC-AMPL-SLJ,13.1,MEDIUM,56.1,6.0,0.1827,7.0,1,2.0,32.1,90.0,125,35.0,0,0,0,0,0,2,EVT-0005810,2025-12-25
AST-002779,Engineering,Level Crossing Surface,road-rail interface,RHE,RAKHA MINES,SER,Jharkhand,SEC-RHE-ASB,11.5,HIGH,63.2,62.0,0.7127,2.0,0,30.0,63.0,30.0,71,41.0,0,0,0,0,0,1,EVT-0008982,2026-07-01
AST-002780,S&T,Colour Light Signal,movement authority indication,YGM,YADUGRAM BH,ECR,Bihar,SEC-YGM-GAP,10.1,HIGH,73.3,22.0,0.4412,2.0,0,16.0,50.6,30.0,83,53.0,0,0,0,0,0,4,EVT-0006372,2026-01-29
AST-002781,Traction,Feeder/Return Conductor,traction current path,IPPM,IPURUPALEM,SCR,Andhra Pradesh,SEC-IPPM-SPF,3.8,HIGH,64.3,180.0,0.9723,2.0,1,80.0,65.6,60.0,149,89.0,0,0,0,0,0,3,EVT-0008950,2026-06-29
AST-002782,S&T,Axle Counter,train detection,KCJ,KASIMPUR,NR,Uttar Pradesh,SEC-KCJ-JAIS,6.2,CRITICAL,80.2,48.0,0.641,2.0,0,32.0,63.3,30.0,148,118.0,3,1,1,1,0,5,EVT-0008300,2026-05-21
AST-002783,S&T,Colour Light Signal,movement authority indication,AJH,AJHAI,NCR,Uttar Pradesh,SEC-AJH-CHJ,6.4,CRITICAL,85.6,196.0,0.9891,2.0,0,144.0,83.8,30.0,167,137.0,0,0,0,0,1,4,EVT-0007508,2026-04-04
AST-002784,S&T,Track Circuit,train detection,PTLR,PUTLUR HALT,SR,Tamil Nadu,SEC-PTLR-TRL,7.8,CRITICAL,88.5,130.0,0.9033,2.0,0,103.0,79.8,30.0,283,253.0,1,1,0,1,1,5,EVT-0008853,2026-06-24
AST-002785,Engineering,Sleeper/Fastening Zone,track gauge and stability,CWI,CHONDI,SCR,Maharashtra,SEC-CWI-JUNX,8.7,MEDIUM,51.1,8.0,0.2316,4.0,1,3.0,29.5,30.0,16,0.0,0,0,0,0,0,2,EVT-0007513,2026-04-04
AST-002786,Engineering,Rail/Track Section,direct train running safety,LS,LASALGAON,SCR,Maharashtra,SEC-LS-UGN,8.4,HIGH,76.8,143.0,0.9363,2.0,1,67.0,66.7,30.0,42,12.0,1,1,0,1,0,4,EVT-0009960,2026-08-28
AST-002787,Traction,Feeder/Return Conductor,traction current path,GPRW,GHORPURI WEST,CR,Maharashtra,SEC-GPRW-PUNE,5.5,HIGH,61.2,80.0,0.7743,13.0,1,45.0,65.9,60.0,279,219.0,1,0,0,0,1,2,EVT-0009112,2026-07-09
AST-002788,Traction,Section Insulator,electrical sectioning,BAR,BAR,NWR,Rajasthan,SEC-BAR-HP,9.7,MEDIUM,57.6,39.0,0.5795,2.0,1,11.0,42.3,30.0,62,32.0,0,0,0,0,1,3,EVT-0009355,2026-07-24
AST-002789,S&T,Colour Light Signal,movement authority indication,GLP,GOLLAPROLU,SCR,Andhra Pradesh,SEC-GLP-MVRM,13.3,CRITICAL,80.5,133.0,0.9158,3.0,1,56.0,70.5,30.0,66,36.0,0,0,0,0,0,2,EVT-0009034,2026-07-05
AST-002790,Engineering,Ballast/Formation Zone,track geometry and drainage,DKN,DEVANGONTHI,SWR,Karnataka,SEC-DKN-MLO,2.6,MEDIUM,52.7,91.0,0.8029,2.0,1,24.0,53.3,60.0,47,0.0,0,0,0,0,0,5,EVT-0009344,2026-07-24
AST-002791,Traction,Cantilever Assembly,OHE geometry,MRLM,MARUDALAM,SR,Tamil Nadu,SEC-MRLM-WJR,10.8,HIGH,68.6,117.0,0.8781,3.0,1,30.0,65.4,30.0,44,14.0,1,1,0,0,1,2,EVT-0002877,2025-07-01
AST-002792,Traction,Traction Substation,traction power supply,DRD,DAHANU ROAD,WR,Maharashtra,SEC-DRD-GVD,0.5,CRITICAL,80.7,184.0,0.9779,2.0,0,145.0,82.0,30.0,12,0.0,0,0,0,0,0,2,EVT-0009533,2026-08-03
AST-002793,Engineering,Points & Crossing,route setting and derailment prevention,GJH,GOLDINGANJ,NER,Bihar,SEC-GJH-DRI,1.7,HIGH,76.2,102.0,0.8346,3.0,1,45.0,65.0,14.0,26,12.0,0,0,0,0,1,2,EVT-0007122,2026-03-13
AST-002794,S&T,Point Machine,route setting,SKJ,SAHIBPUR KAMAL JN,ECR,Bihar,SEC-SKJ-SANH,8.1,CRITICAL,78.0,81.0,0.7777,3.0,1,42.0,62.3,14.0,27,13.0,0,0,0,0,1,2,EVT-0006813,2026-02-23
AST-002795,Traction,Traction Substation,traction power supply,RKB,RAIKA BAGH,NWR,Rajasthan,SEC-RKB-MMC,5.4,HIGH,72.2,56.0,0.6852,3.0,1,28.0,55.7,30.0,49,19.0,1,1,0,1,0,3,EVT-0009372,2026-07-25
AST-002796,S&T,Colour Light Signal,movement authority indication,AIA,AJARAKA,NWR,Rajasthan,SEC-AIA-MJNL,9.2,CRITICAL,79.0,54.0,0.6777,2.0,0,35.0,65.0,30.0,69,39.0,0,0,0,0,0,2,EVT-0005409,2025-12-01
AST-002797,Engineering,Ballast/Formation Zone,track geometry and drainage,TA,TANUR,SR,Kerala,SEC-TA-TIR,4.8,MEDIUM,58.8,82.0,0.782,2.0,1,27.0,53.7,60.0,241,181.0,0,0,0,0,0,6,EVT-0007551,2026-04-07
AST-002798,Engineering,Sleeper/Fastening Zone,track gauge and stability,AJN,Ajnod,WR,Madhya Pradesh,SEC-AJN-FTD,11.1,MEDIUM,57.0,22.0,0.4412,3.0,1,10.0,38.5,30.0,51,21.0,0,0,0,0,0,4,EVT-0007927,2026-04-29
AST-002799,S&T,Track Circuit,train detection,TKRA,Tikra Ph,?,West Bengal,SEC-TKRA-RMRB,1.9,HIGH,71.5,11.0,0.2819,2.0,0,7.0,41.4,30.0,48,18.0,2,1,1,1,1,5,EVT-0009526,2026-08-02
AST-002800,S&T,Point Machine,route setting,GED,GULEDAGUDDA RD,SWR,Karnataka,SEC-GED-BGK,0.8,HIGH,61.5,20.0,0.4152,3.0,1,7.0,38.2,14.0,15,1.0,0,0,0,0,0,2,EVT-0006583,2026-02-10
AST-002801,Engineering,Sleeper/Fastening Zone,track gauge and stability,MCF,Manik Chauree Halt,SECR,Chhattisgarh,SEC-MCF-RIM,3.7,MEDIUM,51.3,6.0,0.1827,2.0,0,3.0,30.9,30.0,120,90.0,1,0,0,1,1,4,EVT-0007242,2026-03-20
AST-002802,S&T,Interlocked Level Crossing,road-rail protection,KNW,KHANDWA,CR,Madhya Pradesh,SEC-KNW-KNWF,16.1,CRITICAL,83.1,157.0,0.9519,6.0,1,52.0,81.1,14.0,68,54.0,0,0,0,0,1,4,EVT-0007751,2026-04-19
AST-002803,Engineering,Sleeper/Fastening Zone,track gauge and stability,BNV,BINNAGURI,NFR,West Bengal,SEC-BNV-DLO,5.9,MEDIUM,53.1,30.0,0.5148,2.0,1,9.0,37.6,30.0,48,18.0,0,0,0,0,1,2,EVT-0007205,2026-03-18
AST-002804,S&T,Colour Light Signal,movement authority indication,NML,NELLIMARIA,ECoR,Andhra Pradesh,SEC-NML-VZM,4.4,CRITICAL,85.3,93.0,0.8077,2.0,0,65.0,73.7,30.0,311,281.0,1,0,0,0,1,4,EVT-0007936,2026-04-29
AST-002805,Engineering,Bridge/Culvert,structural route continuity,BRBD,BORABANDA,SCR,Andhra Pradesh,SEC-BRBD-HTCY,1.4,CRITICAL,79.0,171.0,0.9614,2.0,1,68.0,68.6,90.0,410,320.0,0,0,0,0,0,3,EVT-0009366,2026-07-25
AST-002806,Engineering,Rail/Track Section,direct train running safety,TIBI,Tibi,NWR,Rajasthan,SEC-TIBI-TLI,3.6,MEDIUM,47.5,2.0,0.0714,3.0,1,1.0,15.8,30.0,31,1.0,0,0,0,0,1,1,EVT-0001465,2025-03-31
AST-002807,S&T,Colour Light Signal,movement authority indication,SS,SHIRSOLI,CR,Maharashtra,SEC-SS-MWD,24.0,CRITICAL,88.0,179.0,0.968,2.0,0,142.0,83.2,30.0,197,167.0,1,0,0,1,1,3,EVT-0007933,2026-04-29
AST-002808,S&T,Track Circuit,train detection,VN,VANIYAMBADI,SWR,Karnataka,SEC-VN-KDY,20.4,CRITICAL,88.5,160.0,0.9544,2.0,0,115.0,82.6,30.0,88,58.0,0,0,0,0,0,2,EVT-0001803,2025-04-22
AST-002809,Engineering,Ballast/Formation Zone,track geometry and drainage,BDKN,BANDHUA KALAN,NR,Uttar Pradesh,SEC-BDKN-SHNG,10.1,MEDIUM,51.7,55.0,0.6808,2.0,1,21.0,46.4,60.0,341,281.0,2,2,1,2,1,8,EVT-0009332,2026-07-23
AST-002810,Traction,Section Insulator,electrical sectioning,SLD,SAKALDIHA,NER,Uttar Pradesh,SEC-SLD-TLAM,3.4,HIGH,70.7,139.0,0.9256,2.0,1,50.0,64.6,30.0,33,3.0,1,1,1,1,0,9,EVT-0009477,2026-07-31
AST-002811,Engineering,Level Crossing Surface,road-rail interface,MVL,MALAVLI,CR,Maharashtra,SEC-MVL-LNL,6.4,HIGH,68.1,105.0,0.8477,2.0,0,48.0,71.6,30.0,90,60.0,0,0,0,0,1,4,EVT-0009876,2026-08-23
AST-002812,S&T,Track Circuit,train detection,RE,REWARI,NWR,Haryana,SEC-RE-AMRI,12.1,CRITICAL,78.6,106.0,0.8495,7.0,1,46.0,74.4,30.0,77,47.0,0,0,0,0,1,1,EVT-0006224,2026-01-19
AST-002813,Traction,Section Insulator,electrical sectioning,DPS,Dangoaposi,SER,Jharkhand,SEC-DPS-MLKA,18.2,MEDIUM,48.8,6.0,0.1827,2.0,0,3.0,30.2,30.0,36,6.0,0,0,0,0,1,2,EVT-0000089,2025-01-05
AST-002814,Traction,OHE Contact/Catenary,traction power collection,NMY,NOONMATI,NFR,Assam,SEC-NMY-NNGE,13.2,MEDIUM,44.4,1.0,0.0163,3.0,1,0.0,12.0,30.0,232,202.0,0,0,0,0,1,5,EVT-0006980,2026-03-04
AST-002815,Traction,Section Insulator,electrical sectioning,CGV,CHINGAVANAM,SR,Kerala,SEC-CGV-CGY,10.8,HIGH,67.5,82.0,0.782,2.0,1,33.0,55.9,30.0,448,418.0,1,0,0,0,1,3,EVT-0007679,2026-04-14
AST-002816,Engineering,Bridge/Culvert,structural route continuity,DPS,Dangoaposi,SER,Jharkhand,SEC-DPS-MLKA,5.1,MEDIUM,58.4,6.0,0.1827,2.0,0,4.0,32.6,90.0,54,0.0,0,0,0,0,1,1,EVT-0000186,2025-01-11
AST-002817,S&T,Colour Light Signal,movement authority indication,TRW,TARSOD,CR,Maharashtra,SEC-TRW-BDI,4.3,CRITICAL,89.2,216.0,0.9959,2.0,0,147.0,85.1,30.0,487,457.0,0,0,0,0,0,2,EVT-0008519,2026-06-01
AST-002818,Engineering,Points & Crossing,route setting and derailment prevention,BHKH,BAGHOI KUSA,ECR,Bihar,SEC-BHKH-JHN,12.7,CRITICAL,79.3,105.0,0.8477,2.0,0,69.0,74.4,14.0,236,222.0,1,0,0,1,0,6,EVT-0009280,2026-07-20
AST-002819,Traction,Section Insulator,electrical sectioning,AMLA,AMLA JN,CR,Madhya Pradesh,SEC-AMLA-JKR,13.3,HIGH,73.3,125.0,0.895,3.0,1,44.0,67.6,30.0,102,72.0,0,0,0,0,0,6,EVT-0005506,2025-12-06
AST-002820,Engineering,Points & Crossing,route setting and derailment prevention,MTDI,MALTEKDI,SCR,Maharashtra,SEC-MTDI-NED,2.3,HIGH,63.5,8.0,0.2316,5.0,1,2.0,36.6,14.0,109,95.0,0,0,0,0,0,3,EVT-0007292,2026-03-23
AST-002821,S&T,Colour Light Signal,movement authority indication,BDL,VINDHYACHAL,NER,Uttar Pradesh,SEC-BDL-MZP,5.7,CRITICAL,87.8,179.0,0.968,2.0,0,118.0,83.2,30.0,87,57.0,1,1,0,1,1,5,EVT-0008788,2026-06-20
AST-002822,Engineering,Sleeper/Fastening Zone,track gauge and stability,CPR,CHHAPRA,NER,Bihar,SEC-CPR-GTST,8.0,HIGH,67.5,54.0,0.6777,7.0,1,22.0,62.1,30.0,47,17.0,0,0,0,0,0,1,EVT-0003851,2025-09-01
AST-002823,Traction,Section Insulator,electrical sectioning,APT,ANAPARTI,SCR,Andhra Pradesh,SEC-APT-DWP,35.0,HIGH,70.9,146.0,0.9392,2.0,1,62.0,65.4,30.0,119,89.0,1,0,0,0,1,3,EVT-0008110,2026-05-10
AST-002824,S&T,Track Circuit,train detection,BYL,BELHA,SECR,Chhattisgarh,SEC-BYL-CHBT,18.7,CRITICAL,84.5,104.0,0.8436,2.0,0,79.0,75.5,30.0,21,0.0,0,0,0,0,1,3,EVT-0004608,2025-10-13
AST-002825,Traction,Traction Substation,traction power supply,PATL,PATEL HALT,ECR,Bihar,SEC-PATL-SDE,14.4,HIGH,74.2,57.0,0.692,5.0,1,29.0,64.6,30.0,73,43.0,0,0,0,0,0,1,EVT-0008062,2026-05-07
AST-002826,Engineering,Sleeper/Fastening Zone,track gauge and stability,CAPC,CHATRAPUR COURT,ECoR,Andhra Pradesh,SEC-CAPC-GAM,20.6,HIGH,63.6,97.0,0.8213,2.0,1,28.0,57.1,30.0,135,105.0,0,0,0,0,0,4,EVT-0005619,2025-12-13
AST-002827,Engineering,Rail/Track Section,direct train running safety,BAM,BRAHMAPUR,ECoR,Orissa,SEC-BAM-JNP,15.4,HIGH,69.6,97.0,0.8213,2.0,1,38.0,58.6,30.0,61,31.0,0,0,0,0,1,2,EVT-0004696,2025-10-19
AST-002828,S&T,Point Machine,route setting,CDNR,CHANDANAGAR,SCR,Andhra Pradesh,SEC-CDNR-LPI,9.1,CRITICAL,87.5,171.0,0.9614,2.0,0,115.0,82.8,14.0,41,27.0,0,0,0,0,1,2,EVT-0001922,2025-04-30
AST-002829,Engineering,Rail/Track Section,direct train running safety,SLS,SALANPUR,SER,West Bengal,SEC-SLS-STN,6.0,HIGH,73.7,117.0,0.8781,3.0,1,48.0,66.7,30.0,42,12.0,0,0,0,0,1,3,EVT-0006162,2026-01-14
AST-002830,Engineering,Points & Crossing,route setting and derailment prevention,KLX,KOLAKALUR,SCR,Andhra Pradesh,SEC-KLX-DIG,18.9,CRITICAL,85.8,163.0,0.9573,2.0,0,99.0,82.1,14.0,358,344.0,1,1,0,1,0,5,EVT-0009641,2026-08-10
AST-002831,Engineering,Bridge/Culvert,structural route continuity,SCI,SANCHI,WCR,Madhya Pradesh,SEC-SCI-SMT,17.7,HIGH,77.9,190.0,0.9882,2.0,1,105.0,69.8,90.0,155,65.0,0,0,0,0,1,5,EVT-0004315,2025-09-26
AST-002832,S&T,Colour Light Signal,movement authority indication,BDZ,Badkulla,ER,West Bengal,SEC-BDZ-JKL,7.4,HIGH,75.1,22.0,0.4412,2.0,0,15.0,51.0,30.0,69,39.0,0,0,0,0,1,1,EVT-0000055,2025-01-04
AST-002833,S&T,Axle Counter,train detection,BNL,BEVINAHALU,SCR,Andhra Pradesh,SEC-BNL-SNKG,3.6,HIGH,71.1,30.0,0.5148,2.0,0,23.0,54.1,30.0,250,220.0,1,0,0,1,0,5,EVT-0008262,2026-05-19
AST-002834,S&T,Point Machine,route setting,JU,JODHPUR JN,NWR,Rajasthan,SEC-JU-RKB,15.0,HIGH,76.1,78.0,0.763,12.0,1,33.0,69.0,14.0,13,0.0,0,0,0,0,1,4,EVT-0009982,2026-08-29
AST-002835,Engineering,Rail/Track Section,direct train running safety,BBW,BODARWAR,NER,Uttar Pradesh,SEC-BBW-CPJ,4.2,HIGH,60.9,29.0,0.5049,2.0,1,13.0,39.0,30.0,139,109.0,0,0,0,0,1,6,EVT-0009795,2026-08-19
AST-002836,Engineering,Bridge/Culvert,structural route continuity,DBG,DARBHANGA JN,ECR,Bihar,SEC-DBG-LSI,17.7,HIGH,74.3,63.0,0.7167,11.0,1,26.0,66.0,90.0,76,0.0,0,0,0,0,1,3,EVT-0002156,2025-05-15
AST-002838,S&T,Colour Light Signal,movement authority indication,GRM,GARHMAU,NCR,Uttar Pradesh,SEC-GRM-PIC,21.2,CRITICAL,84.1,59.0,0.6976,2.0,0,43.0,67.4,30.0,44,14.0,1,1,0,1,0,3,EVT-0003556,2025-08-14
AST-002839,Traction,Circuit Breaker/Interrupter,traction protection and isolation,FLD,Phulad,NWR,Rajasthan,SEC-FLD-GGO,3.5,MEDIUM,59.2,4.0,0.1298,2.0,0,2.0,29.9,30.0,205,175.0,0,0,0,0,0,3,EVT-0009137,2026-07-11
AST-002840,Engineering,Points & Crossing,route setting and derailment prevention,EGT,EGATTUR HALT,SR,Tamil Nadu,SEC-EGT-TRL,3.8,CRITICAL,83.3,127.0,0.8976,2.0,0,91.0,78.2,14.0,28,14.0,0,0,0,0,1,5,EVT-0008901,2026-06-26
AST-002841,Engineering,Rail/Track Section,direct train running safety,JOP,JAUNPUR CITY,NR,Uttar Pradesh,SEC-JOP-ZBD,8.4,HIGH,68.5,47.0,0.6354,6.0,1,19.0,60.1,30.0,62,32.0,0,0,0,0,0,3,EVT-0009108,2026-07-09
AST-002842,Traction,OHE Contact/Catenary,traction power collection,BKTH,BAIKUNTH,SECR,Chhattisgarh,SEC-BKTH-TLD,0.6,HIGH,67.0,104.0,0.8436,2.0,1,40.0,59.1,30.0,75,45.0,0,0,0,0,1,2,EVT-0008705,2026-06-15
AST-002843,Engineering,Ballast/Formation Zone,track geometry and drainage,MJG,MAJHAGAWAN,WCR,Madhya Pradesh,SEC-MJG-TKYR,2.0,MEDIUM,55.6,107.0,0.8496,3.0,1,48.0,60.6,60.0,133,73.0,1,0,0,1,0,3,EVT-0009385,2026-07-26
AST-002844,Traction,Circuit Breaker/Interrupter,traction protection and isolation,BHP,BOLPUR SHANTINIKETAN,ER,West Bengal,SEC-BHP-PNE,16.8,HIGH,77.9,81.0,0.7777,2.0,0,60.0,70.2,30.0,65,35.0,2,2,1,1,0,5,EVT-0008301,2026-05-21
AST-002845,S&T,Electronic Interlocking,route locking and conflict prevention,SRJM,SIRJAM,SER,West Bengal,SEC-SRJM-IBL,7.8,CRITICAL,81.6,48.0,0.641,2.0,0,34.0,63.7,30.0,113,83.0,1,0,0,0,1,4,EVT-0007132,2026-03-14
AST-002846,Traction,Feeder/Return Conductor,traction current path,NK,NASIK ROAD,CR,Maharashtra,SEC-NK-ODHA,14.7,HIGH,60.9,143.0,0.9363,2.0,1,62.0,62.7,60.0,27,0.0,0,0,0,0,1,1,EVT-0007489,2026-04-03
AST-002847,Traction,Section Insulator,electrical sectioning,KQU,KAMARKUNDU,ER,West Bengal,SEC-KQU-NKL,16.3,MEDIUM,59.3,2.0,0.0714,5.0,0,1.0,38.8,30.0,16,0.0,1,0,0,0,1,4,EVT-0009365,2026-07-25
